Date,Location,AQI,NO2,SO2,PM2.5,PM10
2023-02-22,Adilabad,86.63762258547428,9.608938635534754,16.662712360839755,66.4821094944034,71.96134645926273
2023-02-23,Adilabad,110.4885271345203,11.818673466209203,11.540891108960713,88.88959422991901,96.7157417201251
2023-02-24,Adilabad,89.32643031113955,6.493445531158328,1.3626984079836033,66.91892147942974,73.63437721321804
2023-02-25,Adilabad,100.66511084287646,12.536520882681785,9.983641924783656,76.36313296598891,83.57393123266509
2023-02-26,Adilabad,93.4438910236065,9.531214126074772,10.463285701541832,73.46033473048057,82.16934097420739
2023-02-27,Adilabad,116.56754086828008,11.088481388315856,15.905957637811603,97.5552661714412,106.68437594659024
2023-02-28,Adilabad,105.08917973720617,9.117169150095275,6.612956032413502,83.30200062157508,90.04896742555445
2023-03-01,Adilabad,96.08424623170018,10.67859987417773,11.10662313565478,68.94142092155806,75.81233537028697
2023-03-02,Adilabad,113.82494194308111,14.603070568228365,14.082414908029383,78.46172416031906,89.04348628134036
2023-03-03,Adilabad,130.36773339767325,7.152090175228757,8.222209193845176,101.24130171111268,134.77718231296507
2023-03-04,Adilabad,78.11108357635544,8.269826065822592,6.3742233951141305,55.70251564735421,50.59995765046271
2023-03-05,Adilabad,90.94298562292796,10.836978336311857,4.516862314604222,65.92394410863824,72.47008284422274
2023-03-06,Adilabad,106.49206129948207,12.111313534173908,17.489695598772784,87.22270615068136,92.75651650793849
2023-03-07,Adilabad,151.81583527577277,9.610069054377,10.943624404320714,143.77751258989548,150.98807481588975
2023-03-08,Adilabad,98.57539965333557,8.604963353062207,12.244948406196546,68.60837593615636,76.29168775515065
2023-03-09,Adilabad,82.43363029266078,11.673556093365317,8.246418616542991,54.80064899613004,65.8444629059277
2023-03-10,Adilabad,112.77628851048654,9.746347990488497,12.696584641848968,76.32369868104493,111.00683462674152
2023-03-11,Adilabad,115.8708173089453,7.647623675414144,5.121864980362265,89.72176171698155,100.27861291956644
2023-03-12,Adilabad,77.53866159516302,8.919573521695474,5.886544317924445,46.83292082456905,57.47534666511417
2023-03-13,Adilabad,38.76255319178036,7.3803235221745425,7.195584845108207,18.158932739275997,26.63867195836441
2023-03-14,Adilabad,51.85094242875541,8.447106679500159,9.627544144933362,19.09121704664616,27.24364172150032
2023-03-15,Adilabad,47.65261914737083,7.431382462401298,5.47666449045244,27.913657133045504,52.71415681148009
2023-03-16,Adilabad,51.64379243027854,8.485433396351603,3.2219774424633627,32.860029560745566,27.99424501921105
2023-03-17,Adilabad,105.68522705241514,7.75847971789426,8.74069178726873,75.9583386930309,81.91231503029998
2023-03-18,Adilabad,136.05065897209806,11.464336972590552,11.462344385485984,130.68039491472348,136.31510167603625
2023-03-19,Adilabad,99.41297373712248,8.420511508470948,10.116966342922307,76.74254786878012,83.75977825503216
2023-03-20,Adilabad,96.01321277191212,6.10610123273277,2.8044406491999805,72.34681868465249,79.24246699102622
2023-03-21,Adilabad,84.89717927734142,10.097840593149067,5.661611282225625,64.94376995209794,75.93402826542544
2023-03-22,Adilabad,96.16220568714296,8.475501012318736,8.167774496817774,76.33751226681964,81.86113592861594
2023-03-23,Adilabad,119.76318339935294,9.02256995290442,12.87630064015682,103.1080988752487,109.07031930614352
2023-03-24,Adilabad,100.10023676642754,8.140844960937674,10.02276995435064,79.53491627847386,84.87773750869204
2023-03-25,Adilabad,98.1795868790236,10.198739775973047,9.567125931289684,73.55926722045874,78.93664664712729
2023-03-26,Adilabad,90.677637139685,10.806958965617568,15.088907359104368,67.14322339991344,73.37509318234729
2023-03-27,Adilabad,98.85141008921426,7.0503682748462335,10.865038526602849,71.0854251545939,91.55070184677147
2023-03-28,Adilabad,88.84237499897424,8.470209321570618,8.965005094950286,63.84109002349992,61.43083773166882
2023-03-29,Adilabad,101.3272356892218,11.41972053398106,17.728875010657514,77.46427771086971,84.38596448013399
2023-03-30,Adilabad,96.13455063577078,15.251278390236504,11.55639750739503,85.88114092315735,92.36946643081566
2023-03-31,Adilabad,90.50906067351347,11.950399313603468,13.459069833811034,63.23311428512836,70.24020935046809
2023-04-01,Adilabad,85.72262505580686,11.41611002419124,4.908086978323366,64.4295602884036,71.57105337735453
2023-04-02,Adilabad,80.96208453529002,9.535155777064006,6.584979508684864,52.54075375515242,67.00525858621415
2023-04-03,Adilabad,144.5558921643618,9.280032901453968,12.498420213454194,131.17505206104315,134.24933442294815
2023-04-04,Adilabad,94.8964230131497,11.149708111299438,15.866303421256069,79.28458537820856,88.19853028814464
2023-04-05,Adilabad,83.93638346535715,10.582001305739166,7.895819767649289,50.68419136563882,61.89535976747754
2023-04-06,Adilabad,90.02938625893931,8.359871897542433,11.795770571742192,47.1059807776533,70.75653387644783
2023-04-07,Adilabad,89.61796781016795,8.391066340314968,9.722413024429532,45.82503178664086,53.79841074779096
2023-04-08,Adilabad,61.16660223672485,8.362531578669149,6.473357082728144,35.88046910689219,60.67376131817917
2023-04-09,Adilabad,50.11154038496794,8.783962082160908,5.404624627504481,24.72401398205561,24.51024256078677
2023-04-10,Adilabad,73.35273748177923,6.270089142068302,6.010177692107199,46.26981732351997,51.16179198053355
2023-04-11,Adilabad,48.73954096699245,11.680748783922766,6.516243112371338,43.416658846311485,48.986957774035695
2023-04-12,Adilabad,61.195247627931394,8.864787874855187,8.437686805161807,42.72587328590838,48.08631641676413
2023-04-13,Adilabad,63.87604574695443,9.47403577398384,4.033583845958345,44.803725339651656,50.15623860589516
2023-04-14,Adilabad,134.45629174907,9.141302112186189,8.73399931902431,118.08784723823186,129.88658903953294
2023-04-15,Adilabad,104.68909664835935,8.204533823336508,17.73198532802461,60.19435470945963,63.82501603041763
2023-04-16,Adilabad,87.24778719094206,7.887722631136824,3.8458021452691007,59.4314901246086,65.78435961901637
2023-04-17,Adilabad,83.85421457473055,9.47242314272652,6.7106155563339165,45.78454685259069,53.35569177015352
2023-04-18,Adilabad,70.72871068366305,7.199867943315952,11.055908194994084,34.746824329017386,39.90453153075131
2023-04-19,Adilabad,84.13077274299476,8.932513388688044,14.72989135382981,54.11967503918248,61.36176427769016
2023-04-20,Adilabad,73.44554874018179,6.912732643054937,7.61458294492332,50.42346464506198,68.18335358888118
2023-04-21,Adilabad,91.048020270069,9.246713520413282,12.021056768384993,64.70083710488994,64.97104311987245
2023-04-22,Adilabad,109.00569944485363,6.948374948048435,8.087967747587705,68.71730149143812,73.64228989562613
2023-04-23,Adilabad,88.09774767770514,9.59372299315121,7.356340458997998,68.15953668747493,75.08558620323923
2023-04-24,Adilabad,88.65258073389101,8.280952156416806,9.982771161154613,63.05815253151785,70.10065986073454
2023-04-25,Adilabad,85.9761226452075,6.539271674349742,4.663045990710509,52.59417588295477,60.10740044600621
2023-04-26,Adilabad,102.50762446507898,11.182777662786766,10.22573810186622,80.84209458878854,92.3184686643358
2023-04-27,Adilabad,95.82715885850044,8.505461924403814,15.727696865168712,63.09706094662285,67.15907464189812
2023-04-28,Adilabad,101.85034631323435,7.882293636050221,5.64300211112546,65.52394525827908,77.34836298024447
2023-04-29,Adilabad,96.02900148619972,8.099041225034147,7.166918170805199,51.83184964545509,70.48776061225138
2023-04-30,Adilabad,66.17590033361017,7.838195599240058,9.69560065388535,31.833246003954216,50.07992535210193
2023-05-01,Adilabad,87.13517058950828,10.611886061555523,8.521910288987629,46.32976699409152,80.5587199963242
2023-05-02,Adilabad,86.31512100583595,7.505360804124515,8.465929183251578,42.45268196752485,77.1501750153643
2023-05-03,Adilabad,118.08569037189062,7.544633820423963,7.006097465680648,90.628277043887,93.16636472909616
2023-05-04,Adilabad,93.6077354710752,8.7680509405116,11.325368697440156,62.91823359659291,72.23763688116695
2023-05-05,Adilabad,91.8420966107688,11.8620161656198,11.507878684071285,60.17006017720027,73.24259231309956
2023-05-06,Adilabad,99.2785523316899,8.415849751875143,11.056782805238493,51.86694439198602,66.7075595562329
2023-05-07,Adilabad,94.97677234754592,7.72086758514728,4.430747038630204,53.15560241356064,63.933604172974576
2023-05-08,Adilabad,78.1980299825889,7.677145871291035,5.485348864956727,42.01715821941022,56.75507121432547
2023-05-09,Adilabad,52.15989899195172,7.833208078126505,9.752382434361351,26.13925379540376,33.1029707088168
2023-05-10,Adilabad,59.48823171834316,6.607693632691587,2.3950683581305565,32.01943427886684,39.31073924356914
2023-05-11,Adilabad,48.51767211192608,7.088041849783411,3.9455145997448753,26.73779410244792,35.92498355152276
2023-05-12,Adilabad,47.16321259320783,7.004094319637779,6.493210238757638,27.939746260032077,32.49094167412527
2023-05-13,Adilabad,60.171318629118765,11.395448163158669,9.634816582029895,41.93882549699831,49.56205062001087
2023-05-14,Adilabad,126.8481373452382,7.759656695316249,11.94163368314355,109.74179498362464,125.00120669081022
2023-05-15,Adilabad,82.17919010921717,7.093808717314012,6.0378447908842485,39.43284794008828,42.09475153515805
2023-05-16,Adilabad,88.88611739208295,6.772084054914946,5.996799967424423,59.11504745147411,66.16468440236525
2023-05-17,Adilabad,94.79538618525038,8.336862440966417,8.534600832046387,62.81620639353118,70.55049711594017
2023-05-18,Adilabad,95.43771570778928,7.129937454756655,11.441132098543594,47.383896760194375,55.2993232812773
2023-05-19,Adilabad,97.81092441558218,6.347184685086686,6.243565180459017,57.03093866139595,65.79449795989296
2023-05-20,Adilabad,91.85637730708252,7.8175493870752994,6.648402778661215,56.8863698712687,77.66347804424896
2023-05-21,Adilabad,86.23372501443932,6.553021337937416,10.56578223521929,47.65117633412002,59.32779351814628
2023-05-22,Adilabad,100.5351929542076,7.494427267391508,6.372352019376852,64.01961030235027,79.84880042074982
2023-05-23,Adilabad,91.5141744476963,6.764460564429141,6.316469098797475,54.81801117088149,75.7989022979464
2023-05-24,Adilabad,77.33010388776404,8.759179918636166,9.175283509102028,47.39881151642686,65.23305191605252
2023-05-25,Adilabad,82.76436590021996,8.215397876729114,7.824767946407474,53.23664455635259,73.20711155784522
2023-05-26,Adilabad,85.6844139717716,6.673444162887039,5.989859892667902,58.91014166820226,83.40792687812143
2023-05-27,Adilabad,74.64701681775904,7.911010066105295,5.609191914857382,36.33712732841481,49.17022328778104
2023-05-28,Adilabad,94.99067809884096,6.515300922972071,7.266217276767263,59.32179079833235,72.1004589651968
2023-05-29,Adilabad,95.71347325471076,7.643558036315554,5.960938963297449,57.41400614666358,71.49834116964891
2023-05-30,Adilabad,93.7318477352628,6.173711636800976,8.278445250930172,48.50065159098676,63.78205786194161
2023-05-31,Adilabad,101.20781790990324,5.1176208009354935,3.3095085019328883,56.19939715466686,71.80587986655694
2023-06-01,Adilabad,103.27624219641898,8.789307707984186,5.504338165956931,72.69913973193782,87.51319620455975
2023-06-02,Adilabad,88.49627666646322,6.876532585560357,12.193935781407577,59.31432077883767,68.26191894729743
2023-06-03,Adilabad,86.89945925297742,9.875427421030707,5.156872797863933,56.70121567951688,69.06332531331884
2023-06-04,Adilabad,109.6766576588914,8.110099994844237,10.67227864848974,54.280475849430125,72.3922583734213
2023-06-05,Adilabad,78.23838755527731,6.118467232380088,6.099196443127263,37.77765336751105,48.93499608034975
2023-06-06,Adilabad,80.62824780052833,5.885067127860212,6.471629639957733,40.47376001328758,49.21372070171391
2023-06-07,Adilabad,54.140830456258016,6.703915424727517,5.421181027274114,25.078767936324624,42.35787563080672
2023-06-08,Adilabad,36.952594110623295,6.442699712860239,3.413561581224598,9.042043097891352,11.09849284103791
2023-06-09,Adilabad,62.15155645943276,6.797375907839475,6.087459805836973,40.52310019326583,46.6454903421171
2023-06-10,Adilabad,63.40972025724672,7.8296973639795,4.410920459678279,44.830514536438486,51.54335694774707
2023-06-11,Adilabad,65.3454654525452,8.515712238049217,8.63846722122537,36.4438617522707,43.309972272260566
2023-06-12,Adilabad,128.48071855683,8.249626657050152,5.570623738146969,108.17040908735046,115.88148959357406
2023-06-13,Adilabad,82.41875565414256,6.486916319670317,6.907724366110035,41.89739738006386,61.88061880417912
2023-06-14,Adilabad,81.91564797809093,5.2811874305031,7.96271634782671,33.61984653903624,42.44456434262298
2023-06-15,Adilabad,72.0648498908275,4.991172591946597,5.121151104942326,29.55946847672059,38.07444872570546
2023-06-16,Adilabad,61.19931455158401,6.436218008346365,5.17427723225733,24.449269436354044,34.89584162714271
2023-06-17,Adilabad,58.89358271965892,4.559637974918176,4.513425522162105,14.670742411862246,21.63675525233618
2023-06-18,Adilabad,88.02620514892891,4.717529725421708,5.96833678438364,31.486566590180743,38.40173132041393
2023-06-19,Adilabad,70.37687810679617,3.656548453730047,3.424759939630273,17.044391844256346,29.038233359247897
2023-06-20,Adilabad,62.63148180566817,4.389521220767299,2.9603794019611245,5.011999288076728,5.886745084753951
2023-06-21,Adilabad,96.81455430620665,6.335016719198633,6.566449293722659,43.42784020301116,54.21902163838367
2023-06-22,Adilabad,86.32155131897943,6.053917923560844,6.132641443917205,49.2881626943371,63.21203038205661
2023-06-23,Adilabad,80.52824591389414,5.085950610696779,7.253690820453548,38.51310584589882,59.70411409983379
2023-06-24,Adilabad,84.52269136565639,5.235089140897114,3.0005152350788107,41.2670897949146,58.342719667431226
2023-06-25,Adilabad,88.53527309753551,3.945077285980351,5.106000067433273,31.276500148949708,52.79180759547474
2023-06-26,Adilabad,84.71717654709423,4.28059838974473,10.11804116668217,30.43572198076276,64.61622972499002
2023-06-27,Adilabad,90.84973641674972,3.695155443358384,4.38510008443431,32.79360381910023,61.12630365268861
2023-06-28,Adilabad,67.28575463940427,4.889757221438735,3.363423113606008,23.73257151772618,44.86241318971226
2023-06-29,Adilabad,71.50072820007648,4.049319909938734,5.293715134251233,17.555267390381317,37.20320340574322
2023-06-30,Adilabad,74.88305759514772,4.026091197061472,5.339285543210492,27.85628522890035,42.3363516016196
2023-07-01,Adilabad,98.12095258286,8.454828704950126,5.280011110967807,61.22641114501206,77.38096792776017
2023-07-02,Adilabad,87.20354532223033,6.174444306173568,7.158142219962347,48.65292527508736,53.04777972092455
2023-07-03,Adilabad,87.72925539174918,8.742855733046271,7.440174312001228,49.59577262433672,66.62416402171647
2023-07-04,Adilabad,93.65113803853136,8.89184179743295,8.974633683553115,55.81269554128025,70.94203607841204
2023-07-05,Adilabad,86.76134417694894,5.175040766693952,5.944365267035092,41.47854080193234,50.87325928537402
2023-07-06,Adilabad,84.56158967201105,4.585902664559233,1.2986145538035614,27.4899895714784,36.55478510764912
2023-07-07,Adilabad,64.46279694131063,5.379003408641758,4.1929557559868,24.36985297265063,35.58784082176685
2023-07-08,Adilabad,51.46668471037455,5.596038473697625,6.911250604173416,18.58399048653358,24.899103096777488
2023-07-09,Adilabad,49.17650950253564,5.696977484095445,3.221544486726745,25.386147563559422,33.425767531185926
2023-07-10,Adilabad,106.7591565165998,8.324424289462906,5.687660514972256,71.78866309498049,80.06475573530538
2023-07-11,Adilabad,71.34218649358839,6.360200136839857,6.898104480188659,39.08238052015101,46.8311997933025
2023-07-12,Adilabad,126.39532606399686,9.49690251068558,9.16072756176776,107.02218536472664,115.91697874751094
2023-07-13,Adilabad,48.59062920845099,4.560980072511894,3.832137576156648,13.935549781771211,26.04941911874458
2023-07-14,Adilabad,42.89644038762495,5.561765284038588,3.3051688473759406,7.459675632777696,8.841773246524511
2023-07-15,Adilabad,58.33918358947297,5.9706119087049006,5.264590577372013,29.901026791019632,36.50385739016713
2023-07-16,Adilabad,53.21761863455865,5.486092553601926,3.1156794033847746,22.337101665272133,29.970334960225514
2023-07-17,Adilabad,56.10073656755186,5.33458335515226,4.987978628278439,23.731834227687852,28.99273206799722
2023-07-18,Adilabad,49.29847202382512,4.9956957557256185,1.8686244804116543,16.384545474929173,23.948975414840884
2023-07-19,Adilabad,56.51575055661696,3.914475662859787,3.220007569397365,17.172745640164603,27.4732677507293
2023-07-20,Adilabad,45.24052210027271,4.819548787520519,6.045394278849244,9.487590028212011,13.50479353602734
2023-07-21,Adilabad,54.931288419797184,4.4776920976219285,2.333940731589159,14.429367266313577,21.09613336781385
2023-07-22,Adilabad,44.59286794523378,6.526782568825015,1.910722669973742,13.859443587151697,21.511623052237372
2023-07-23,Adilabad,41.42745060730618,4.626553238865968,3.528834556112172,1.4770741819355069,6.310766179336255
2023-07-24,Adilabad,47.5754919972573,5.516797457876543,3.475364903190979,26.336117600278527,30.38627068962876
2023-07-25,Adilabad,37.899433516411065,4.773018408162804,3.2584279151253783,11.492325847873822,20.15382808104097
2023-07-26,Adilabad,34.4729280338714,4.952782451296828,2.1009482413204257,0.8127747613360556,0.6446684200855479
2023-07-27,Adilabad,52.65413429515968,6.122695597249883,5.396056243520119,28.855943171328786,32.92392405040128
2023-07-28,Adilabad,50.028615921665065,6.370149180652115,3.4914229753561647,20.177191295765567,24.75089804797595
2023-07-29,Adilabad,55.8333632103697,5.495599667114414,4.227597180450854,19.634525754293637,22.304924599089755
2023-07-30,Adilabad,45.201403029747496,9.997978086022844,1.4886405605889756,26.92323736924552,32.709682826770205
2023-07-31,Adilabad,80.20680424164325,4.903900119291641,5.475952417233925,30.59975489487787,39.79485410587149
2023-08-01,Adilabad,65.96449536746252,8.477904262618203,8.595913313647223,25.747732598708783,36.55995012074584
2023-08-02,Adilabad,95.0063933325312,4.880531355955517,4.76813451419762,44.20662837216007,54.82704517205508
2023-08-03,Adilabad,54.284299142901546,6.880761855398944,2.335516777264336,18.608205598338863,26.776087867422884
2023-08-04,Adilabad,67.11858941213106,5.092483975410118,3.4006990202727283,17.4107758648033,20.73584776951941
2023-08-05,Adilabad,52.1409805906232,6.317191991095472,4.301786348408099,18.12153875999901,22.97524840258506
2023-08-06,Adilabad,45.69952583342424,5.138571485305403,2.765582306328046,14.28901664668025,23.430538709741075
2023-08-07,Adilabad,28.07617426849643,7.08550026432177,4.276825822975029,5.041878992808169,4.131118623211503
2023-08-08,Adilabad,112.1791742275054,8.797232680980862,7.802326129610117,82.0671140635465,85.14973209568171
2023-08-09,Adilabad,115.942949470236,7.374641319409331,8.806746853217245,87.48306229005698,92.182178181193
2023-08-10,Adilabad,123.09552341676914,8.252481846430792,10.849641450329582,91.451572887537,94.99811241090492
2023-08-11,Adilabad,42.95885737339649,7.682393995213582,3.1801786538841617,22.188270041535592,27.676401561145877
2023-08-12,Adilabad,52.62660618599151,5.972501388350774,4.856604233757285,30.2776868131767,36.96969525058707
2023-08-13,Adilabad,47.65051607270058,5.5473360701794,5.83614295561962,19.83253892021296,21.614950296315037
2023-08-14,Adilabad,68.34886377689176,5.4818995924364256,2.2724216715198566,32.042748809851275,35.99301311655849
2023-08-15,Adilabad,51.5196646690107,5.717437076827827,2.456344725761985,21.48641982045323,26.5873943535016
2023-08-16,Adilabad,45.0530111020172,5.249780891397896,3.6254014555458696,16.850332047210042,19.30502037913354
2023-08-17,Adilabad,38.3763480169466,5.560364360249895,3.245585939072406,16.017249520747903,19.186813736697783
2023-08-18,Adilabad,38.33122723198949,4.613577599869673,3.1915563677123524,9.605885129367053,16.353825657203487
2023-08-19,Adilabad,27.298733159702763,4.928537214060422,2.5265426331814185,4.304230117748389,5.074297331316146
2023-08-20,Adilabad,40.39778605483383,5.618386092941968,4.370661039459615,20.627331962812843,23.08739267658323
2023-08-21,Adilabad,34.87196566929378,5.375501527652691,2.6316479614683423,13.345158873391744,16.389640086585644
2023-08-22,Adilabad,41.15010937182562,6.284351924399134,3.8931776448804554,21.962141729720106,22.634152003489163
2023-08-23,Adilabad,38.4229943875511,4.054282063919171,0.9029015809301172,10.125967380224438,14.26718571729976
2023-08-24,Adilabad,41.61462200293232,4.280157506262568,2.418171084175354,11.971713241961124,18.84847766270861
2023-08-25,Adilabad,35.52136510339341,4.143992312149179,4.616123558939341,4.9815949861199424,5.876846868295417
2023-08-26,Adilabad,46.1306494262661,4.591181174691399,1.5047676707105948,14.692707116687655,16.851329292853745
2023-08-27,Adilabad,37.09081104268873,4.322557440662784,1.0848922725741097,8.197024730524442,12.089561405683911
2023-08-28,Adilabad,35.16867129918537,4.061179213882517,2.444576265188781,9.469792186942264,10.948891274752263
2023-08-29,Adilabad,60.89018555390744,8.2133084680712,4.999044334656042,44.31733034656877,47.653662036459714
2023-08-30,Adilabad,66.35725817870154,7.7840390836968,10.280237024484784,26.804622316726796,33.82092260099435
2023-08-31,Adilabad,72.02329348064956,5.761060064179459,5.367227665837572,26.12658039611459,30.266306473057373
2023-09-01,Adilabad,90.93461555031834,5.470285472067421,6.381660706181274,51.44900934882556,59.92955008023357
2023-09-02,Adilabad,58.62243220311456,5.996056615633298,2.8300518961983823,23.51280594032448,28.450367027842653
2023-09-03,Adilabad,63.372772258654464,5.078242302773124,4.180268055255512,18.0425398762291,19.295864990397888
2023-09-04,Adilabad,44.15431034518764,4.433487532479836,1.0920875607873228,12.81689752508538,16.654928918900826
2023-09-05,Adilabad,41.1609276633026,4.960647291576308,2.4317079443578864,16.08006554766851,23.52163215536215
2023-09-06,Adilabad,36.28202537130344,4.082506580295954,4.146203825472039,5.756086966250816,6.595803817588533
2023-09-07,Adilabad,114.83279060618234,7.246929861506443,5.300055107634146,81.98434680780898,83.2541045243529
2023-09-08,Adilabad,120.62314771589077,6.919150216169449,9.475032156690457,110.0743425476808,114.80715794827896
2023-09-09,Adilabad,85.48602832088498,6.957802809605264,8.875535949115674,55.79018884273955,59.28050056280564
2023-09-10,Adilabad,33.9953665960101,6.971651994413994,4.868876337242028,18.54438204483631,22.309348396434533
2023-09-11,Adilabad,34.09273635686286,5.18964899046119,3.2758013409575675,12.07516060936061,18.15953103365686
2023-09-12,Adilabad,39.56333377739189,4.707389321424053,2.742691999535051,6.764534634397508,6.044206935633849
2023-09-13,Adilabad,54.33532480981839,6.334093108510579,5.018909045738372,30.378503418434374,33.03509945130507
2023-09-14,Adilabad,42.42850170759706,5.957417698636081,3.941971421505142,24.369596318790112,27.134201848541444
2023-09-15,Adilabad,32.3421358930746,6.635352097733833,4.215691291809273,17.524685991831696,18.31400190604149
2023-09-16,Adilabad,27.89989346083879,5.386821727371952,1.5289253001875092,13.915640777917153,17.092961192090172
2023-09-17,Adilabad,29.781828084394107,5.652042379367542,2.219915468402722,15.038567275491276,21.11075449948972
2023-09-18,Adilabad,32.352801788899654,4.794158171231614,4.946271112631953,6.272360866345281,7.757197182054512
2023-09-19,Adilabad,38.94940092146271,5.19202217050157,2.630892377952607,12.156750937286551,14.73271675302479
