Date time,Address,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
2019-01-22,Nizamabad,19.33333333333333,32.05555555555556,26.500000000000004,47.9,37.24,86.0,2.2,,95.0,,0.0,0.0,0.0,5.3,0.0,1012.6,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-01-23,Nizamabad,20.166666666666664,30.166666666666668,26.166666666666664,56.4,47.62,84.8,2.2,,76.67,,0.0,0.0,0.0,5.3,0.0,1012.5,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-01-24,Nizamabad,20.666666666666668,31.33333333333334,26.777777777777786,60.9,54.21,87.4,2.2,,230.0,,0.0,0.0,0.0,5.3,15.0,1012.8,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-01-25,Nizamabad,21.166666666666664,29.166666666666668,26.05555555555556,63.8,61.46,85.7,2.2,,275.0,,0.02,25.0,0.0,6.2,65.0,1011.5,Rain Showers,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,"Rain, Partially cloudy"
2019-01-26,Nizamabad,21.05555555555556,24.055555555555557,22.38888888888889,65.0,78.09,85.08333333333334,2.2,,140.0,,0.01,25.0,0.0,4.3,100.0,1014.4,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,"Rain, Overcast"
2019-01-27,Nizamabad,18.666666666666664,23.05555555555556,20.72222222222222,59.8,72.46,84.46666666666667,0.0,,230.0,,0.0,0.0,0.0,4.3,100.0,1016.6,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Overcast
2019-01-28,Nizamabad,16.666666666666668,25.055555555555557,21.77777777777778,54.0,55.99,83.85,0.0,,320.0,,0.0,0.0,0.0,5.3,7.5,1017.6,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-01-29,Nizamabad,16.166666666666668,25.166666666666668,21.444444444444443,39.1,32.34,83.23333333333333,0.0,,320.0,,0.0,0.0,0.0,5.3,0.0,1017.8,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-01-30,Nizamabad,13.333333333333334,26.05555555555556,21.72222222222222,37.1,32.0,82.61666666666667,2.2,,90.0,,0.0,0.0,0.0,5.3,0.0,1016.8,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-01-31,Nizamabad,15.055555555555555,29.055555555555557,22.722222222222225,49.0,45.4,82.0,3.4,,160.0,,0.0,0.0,0.0,5.0,0.0,1016.0,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-01-31,Nizamabad,15.055555555555555,29.055555555555557,24.055555555555557,49.2,42.07,82.0,3.4,,160.0,,0.0,0.0,0.0,5.3,0.0,1015.0,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-01,Nizamabad,18.333333333333336,30.055555555555557,25.88888888888889,55.9,49.75,83.9,0.0,,320.0,,0.0,0.0,0.0,5.3,17.5,1014.2,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-02,Nizamabad,18.666666666666664,30.666666666666668,26.11111111111111,54.1,45.36,84.7,0.0,,320.0,,0.0,0.0,0.0,5.3,7.5,1013.2,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-03,Nizamabad,18.833333333333336,31.05555555555556,26.500000000000004,56.8,48.8,85.6,2.2,,125.0,,0.0,0.0,0.0,5.3,0.0,1014.8,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-04,Nizamabad,19.166666666666668,31.05555555555556,26.83333333333333,54.0,44.36,85.2,2.2,,90.0,,0.0,0.0,0.0,5.3,30.0,1016.3,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Partially cloudy
2019-02-05,Nizamabad,20.055555555555557,32.05555555555556,27.333333333333336,57.8,47.51,87.5,2.2,,205.0,,0.0,0.0,0.0,5.3,12.5,1015.9,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-06,Nizamabad,19.833333333333336,33.05555555555556,28.277777777777786,53.3,41.24,87.9,0.0,,50.0,,0.0,0.0,0.0,5.3,15.0,1011.5,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-07,Nizamabad,23.05555555555556,34.05555555555556,29.722222222222225,59.9,44.17,92.4,2.2,,213.33,,0.0,0.0,0.0,5.3,30.0,1010.0,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Partially cloudy
2019-02-08,Nizamabad,20.055555555555557,29.055555555555557,25.55555555555556,52.7,44.87,82.3,2.2,,230.0,,0.0,0.0,0.0,5.3,42.5,1013.3,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Partially cloudy
2019-02-09,Nizamabad,17.055555555555557,26.166666666666664,22.5,39.1,31.07,82.4,0.0,,230.0,,0.0,0.0,0.0,5.3,0.0,1015.9,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
